ID;Domain;TopDomain;cname;ip
65273;discoverchina.eu;discoverchina.eu;discoverchina.eu;82.201.101.51
3633;www.greecemarble.eu;greecemarble.eu;greecemarble.eu;72.29.73.3
30936;grimee.eu;grimee.eu;www.grimee.eu;91.121.0.127
96270;nanodatacenters.eu;nanodatacenters.eu;nanodatacenters.eu;141.12.72.183
23721;www.jvcpro.eu;jvcpro.eu;internet.jpe.nexint.net.;195.154.200.56
8344;www.esshungary.eu;esshungary.eu;www.esshungary.eu;87.229.71.2
63529;www.junglebook.eu;junglebook.eu;www.junglebook.eu;74.117.114.88
8080;www.cheapbookings.eu;cheapbookings.eu;cheapbookings.eu;212.85.123.129
8080;www.cheapbookings.eu;cheapbookings.eu;cheapbookings.eu;212.85.123.129
40448;emilsouleimanov.eu;emilsouleimanov.eu;emilsouleimanov.eu;217.31.52.216
40448;emilsouleimanov.eu;emilsouleimanov.eu;emilsouleimanov.eu;217.31.52.216
18230;www.emilsouleimanov.eu;emilsouleimanov.eu;cowley.netservis.cz.;217.31.52.216
5634;egdf.eu;egdf.eu;egdf.eu;91.203.40.196
12744;www.airsoft-news.eu;airsoft-news.eu;airsoft-news.eu;193.200.241.104
69640;arthurs.eu;arthurs.eu;arthurs.eu;93.186.179.115
65719;fsdc.eu;fsdc.eu;fsdc.eu;212.227.31.195
8565;www.gs1.eu;gs1.eu;www.gs1.eu;217.27.212.33
66340;localsustainability.eu;localsustainability.eu;localsustainability.eu;217.29.32.176
23851;www.localsustainability.eu;localsustainability.eu;www.localsustainability.eu;217.29.32.176
23851;www.localsustainability.eu;localsustainability.eu;www.localsustainability.eu;217.29.32.176
12886;www.biofuel-cities.eu;biofuel-cities.eu;www.biofuel-cities.eu;217.29.32.176
80019;ecoraip.eu;ecoraip.eu;ecoraip.eu;85.17.6.18
77770;www.ecoraip.eu;ecoraip.eu;ecoraip.eu;85.17.6.18
77770;www.ecoraip.eu;ecoraip.eu;ecoraip.eu;85.17.6.18
526;clearancefinders.eu;clearancefinders.eu;clearancefinders.eu;72.167.193.152
63113;www.esuba.eu;esuba.eu;esuba.eu;81.91.83.116
63113;www.esuba.eu;esuba.eu;esuba.eu;81.91.83.116
90242;euwiw.eu;euwiw.eu;euwiw.eu;79.172.211.147
90242;euwiw.eu;euwiw.eu;euwiw.eu;79.172.211.147
68180;www.fp6-limes.eu;fp6-limes.eu;www.fp6-limes.eu;217.26.87.44
60473;europeancetaceansociety.eu;europeancetaceansociety.eu;europeancetaceansociety.eu;67.222.56.76
64664;aksnet.eu;aksnet.eu;aksnet.eu;79.96.107.107
64664;aksnet.eu;aksnet.eu;aksnet.eu;79.96.107.107
45412;divewise.eu;divewise.eu;divewise.eu;198.65.22.251
45412;divewise.eu;divewise.eu;divewise.eu;198.65.22.251
88522;www.monabiphot.eu;monabiphot.eu;monabiphot.eu;156.17.2.231
88522;www.monabiphot.eu;monabiphot.eu;monabiphot.eu;156.17.2.231
27093;scisce.eu;scisce.eu;scisce.eu;89.234.43.58
85425;frenchproperty4u.eu;frenchproperty4u.eu;frenchproperty4u.eu;85.158.2.86
10651;europub.wzb.eu;wzb.eu;europub.wzb.eu;193.174.6.11
10651;europub.wzb.eu;wzb.eu;europub.wzb.eu;193.174.6.11
74706;buy-auto.eu;buy-auto.eu;buy-auto.eu;81.2.194.210
74706;buy-auto.eu;buy-auto.eu;buy-auto.eu;81.2.194.210
74706;buy-auto.eu;buy-auto.eu;buy-auto.eu;81.2.194.210
88052;www.getultrarunning.eu;getultrarunning.eu;www.getultrarunning.eu;213.171.218.110
88052;www.getultrarunning.eu;getultrarunning.eu;www.getultrarunning.eu;213.171.218.110
94001;www.stickleback.eu;stickleback.eu;www.stickleback.eu;83.143.190.107
65167;creativeclash.eu;creativeclash.eu;creativeclash.eu;195.47.247.250
43069;www.creativeclash.eu;creativeclash.eu;www.creativeclash.eu;195.47.247.250
65167;creativeclash.eu;creativeclash.eu;creativeclash.eu;195.47.247.250
43069;www.creativeclash.eu;creativeclash.eu;www.creativeclash.eu;195.47.247.250
62750;www.bluejaytranslations.eu;bluejaytranslations.eu;bluejaytranslations.eu;95.172.21.202
35312;directoryireland.eu;directoryireland.eu;directoryireland.eu;207.210.228.131
98130;www.greenreport.eu;greenreport.eu;greenreport.eu;85.92.82.40
508;cientifica.eu;cientifica.eu;cientifica.eu;72.249.31.81
13060;www.ctnews.eu;ctnews.eu;www.ctnews.eu;69.64.147.216
13060;www.ctnews.eu;ctnews.eu;www.ctnews.eu;69.64.147.216
13990;www.northernperiphery.eu;northernperiphery.eu;www.northernperiphery.eu;212.113.132.56
38230;www.esbg.eu;esbg.eu;www.esbg.eu;193.75.135.208
59385;www.vwd.eu;vwd.eu;www.vwd.eu;193.219.116.194
70277;en.spa-project.eu;spa-project.eu;en.spa-project.eu;87.106.114.65
70277;en.spa-project.eu;spa-project.eu;en.spa-project.eu;87.106.114.65
64673;allnews.greyisgood.eu;greyisgood.eu;allnews.greyisgood.eu;82.165.120.230
2734;velocity.greyisgood.eu;greyisgood.eu;velocity.greyisgood.eu;82.165.120.230
96018;learnship.eu;learnship.eu;learnship.eu;213.150.42.108
97409;www.anse.eu;anse.eu;www.anse.eu;195.225.236.204
97409;www.anse.eu;anse.eu;www.anse.eu;195.225.236.204
3307;www.diversity-consulting.eu;diversity-consulting.eu;www.diversity-consulting.eu;82.165.104.108
43209;www.eftba.eu;eftba.eu;scooby.domedia.co.uk.;62.121.16.8
9908;asia-connect.eu;asia-connect.eu;asia-connect.eu;87.106.117.20
17844;www.asia-connect.eu;asia-connect.eu;www.asia-connect.eu;87.106.117.20
17844;www.asia-connect.eu;asia-connect.eu;www.asia-connect.eu;87.106.117.20
73624;www.pimonte.eu;pimonte.eu;www.pimonte.eu;83.243.11.17
52688;www.affilicash.eu;affilicash.eu;www.affilicash.eu;83.243.11.17
52688;www.affilicash.eu;affilicash.eu;www.affilicash.eu;83.243.11.17
96892;startups.mobile20.eu;mobile20.eu;startups.mobile20.eu;212.36.65.38
42742;www.andorraproperty.eu;andorraproperty.eu;www.andorraproperty.eu;78.109.160.212
42742;www.andorraproperty.eu;andorraproperty.eu;www.andorraproperty.eu;78.109.160.212
60531;ferma.eu;ferma.eu;ferma.eu;69.57.130.59
89375;accessible-van-rental.eu;accessible-van-rental.eu;accessible-van-rental.eu;89.31.143.101
84588;bionetholding.eu;bionetholding.eu;bionetholding.eu;89.31.143.101
753;easp.eu;easp.eu;easp.eu;89.31.143.101
65524;europes500.eu;europes500.eu;europes500.eu;89.31.143.101
34308;www.thebigpond.eu;thebigpond.eu;www.thebigpond.eu;89.31.143.101
89375;accessible-van-rental.eu;accessible-van-rental.eu;accessible-van-rental.eu;89.31.143.101
81665;s-wing.eu;s-wing.eu;s-wing.eu;89.31.143.101
33190;www.euroincentive-group.eu;euroincentive-group.eu;www.euroincentive-group.eu;89.31.143.101
15680;euroskin.eu;euroskin.eu;euroskin.eu;89.31.143.101
68117;www.farncombe.eu;farncombe.eu;www.farncombe.eu;88.191.58.84
98619;www.neuron-eranet.eu;neuron-eranet.eu;www.neuron-eranet.eu;129.247.247.229
5835;far-design.eu;far-design.eu;far-design.eu;89.234.1.199
87444;www.aviation-job.eu;aviation-job.eu;www.aviation-job.eu;193.93.174.218
70792;hotrec.eu;hotrec.eu;hotrec.eu;82.103.132.144
8156;www.cuboctaedro.eu;cuboctaedro.eu;www.cuboctaedro.eu;80.67.28.58
70029;cornerstonecollege.eu;cornerstonecollege.eu;cornerstonecollege.eu;195.8.208.58
33199;www.europeanaconnect.eu;europeanaconnect.eu;europeanaconnect.eu;208.116.45.250
30606;europeanfilmgateway.eu;europeanfilmgateway.eu;europeanfilmgateway.eu;208.116.45.250
34367;www.trancenation.eu;trancenation.eu;www.trancenation.eu;85.214.103.239
59673;alnebor.eu;alnebor.eu;alnebor.eu;78.129.179.7
38301;www.fabryka.darknation.eu;darknation.eu;www.fabryka.darknation.eu;78.46.190.9
9999;berlinersforobama.eu;berlinersforobama.eu;berlinersforobama.eu;82.165.106.10
9999;berlinersforobama.eu;berlinersforobama.eu;berlinersforobama.eu;82.165.106.10
22809;www.advantus.eu;advantus.eu;www.advantus.eu;79.98.25.12
25707;fd2009.muzikantenforum.eu;muzikantenforum.eu;fd2009.muzikantenforum.eu;195.47.247.143
43411;www.frenchmonkeys.eu;frenchmonkeys.eu;frenchmonkeys.eu;69.4.229.168
43411;www.frenchmonkeys.eu;frenchmonkeys.eu;frenchmonkeys.eu;69.4.229.168
2429;skinhouse.eu;skinhouse.eu;skinhouse.eu;80.160.71.92
99285;www2.autobazar.eu;autobazar.eu;www2.autobazar.eu;93.184.69.136
69575;alanwest.eu;alanwest.eu;alanwest.eu;82.70.217.27
23002;www.businessforums.eu;businessforums.eu;businessforums.eu;66.249.10.68
69880;bundesversorgungswerk.eu;bundesversorgungswerk.eu;bundesversorgungswerk.eu;77.236.96.200
72916;www.europeanexpressassociation.eu;europeanexpressassociation.eu;www.hillandknowlton.be.;213.246.198.246
29282;www.stephenmason.eu;stephenmason.eu;stephenmason.eu;77.92.73.1
29282;www.stephenmason.eu;stephenmason.eu;stephenmason.eu;77.92.73.1
48669;www.isquattedyour.eu;isquattedyour.eu;www.isquattedyour.eu;78.153.202.207
85487;geconsulting.eu;geconsulting.eu;geconsulting.eu;97.74.215.19
85487;geconsulting.eu;geconsulting.eu;geconsulting.eu;97.74.215.19
33474;www.humanist-vce.eu;humanist-vce.eu;www.humanist-vce.eu;137.121.250.21
25473;e-bridges.eu;e-bridges.eu;e-bridges.eu;68.178.254.85
25473;e-bridges.eu;e-bridges.eu;e-bridges.eu;68.178.254.85
72815;www.ecrea.eu;ecrea.eu;www.ecrea.eu;207.7.108.212
15513;ecrea.eu;ecrea.eu;ecrea.eu;207.7.108.
80045;electioncampaign.eu;electioncampaign.eu;electioncampaign.eu;195.42.121.45
80045;electioncampaign.eu;electioncampaign.eu;electioncampaign.eu;195.42.121.45
156867;www.electioncampaign.eu;electioncampaign.eu;www.electioncampaign.eu;195.42.121.45
4992;apronrobot.eu;apronrobot.eu;apronrobot.eu;217.170.3.31
98047;www.freere.eu;freere.eu;www.freere.eu;62.149.140.18
98047;www.freere.eu;freere.eu;www.freere.eu;62.149.140.18
77766;www.ecfs.eu;ecfs.eu;www.ecfs.eu;83.223.106.148
93054;www.funbase.eu;funbase.eu;www.funbase.eu;88.208.118.106
5216;brainbrain.eu;brainbrain.eu;brainbrain.eu;67.139.134.234
53641;www.itdeveloping.eu;itdeveloping.eu;neptun.domains.sk.;82.208.46.150
97583;www.businesslinx.eu;businesslinx.eu;neptun.domains.sk.;82.208.46.150
53498;www.guengl.eu;guengl.eu;www.guengl.eu;217.19.236.79
53498;www.guengl.eu;guengl.eu;www.guengl.eu;217.19.236.79
30946;gue-ngl.eu;gue-ngl.eu;gue-ngl.eu;217.19.236.79
53498;www.guengl.eu;guengl.eu;www.guengl.eu;217.19.236.79
22708;webtopmed.eu;webtopmed.eu;webtopmed.eu;209.172.62.57
71509;peter.benicky.eu;benicky.eu;peter.benicky.eu;82.119.226.57
58239;www.fc-barcelona.eu;fc-barcelona.eu;www.fc-barcelona.eu;67.205.29.189
58239;www.fc-barcelona.eu;fc-barcelona.eu;www.fc-barcelona.eu;67.205.29.189
7014;pokerunlimited.eu;pokerunlimited.eu;pokerunlimited.eu;194.109.137.34
14065;www.pokerunlimited.eu;pokerunlimited.eu;www.pokerunlimited.eu;194.109.137.34
70669;gosecure.eu;gosecure.eu;gosecure.eu;204.62.15.9
13175;www.eara2010.eu;eara2010.eu;www.eara2010.eu;79.98.24.5
